feature,group,avgExpr,logFC,statistic,auc,pval,padj,pct_in,pct_out
AC068587.4,Mast,1.83776392076131,1.42471787873418,255795.5,0.792198963743407,3.13722268951983e-11,7.94299077106177e-09,70.3703703703704,27.8534994564763
SGK1,Mast,1.78635711768641,1.50259661784284,255174,0.790274177513913,1.78705148122464e-14,5.69339709822493e-12,66.6666666666667,18.6386821640605
VWA5A,Mast,1.57542911069344,1.53150514139339,253827,0.786102516932854,5.22224966093285e-42,4.43670726193609e-39,59.2592592592593,4.90843716029768
SMYD3,Mast,2.47924873527416,1.34230541902192,253570,0.785306587631197,1.51182065100181e-07,2.21449867082185e-05,77.7777777777778,64.1943306296513
SH3KBP1,Mast,1.78729566745334,1.34558343908851,252817.5,0.78297609424794,2.47378217110641e-09,4.95157938133869e-07,70.3703703703704,35.1199933104775
SYTL2,Mast,1.71735222551049,1.52171432376745,252785.5,0.782876990210379,6.95095789177142e-18,2.73960898103415e-15,62.962962962963,13.1950832009365
SYTL3,Mast,1.65717856463408,1.50539290313728,252769.5,0.782827438191599,8.64951805141757e-16,3.06184930207171e-13,62.962962962963,15.5280541851325
CD44,Mast,1.7464342741974,1.4009772771638,252485,0.781946341357663,4.77895807725016e-12,1.29577550532873e-09,66.6666666666667,22.5855004599047
SLC39A11,Mast,1.83402340562494,1.36642600984224,251366,0.778480797044222,7.0105671928897e-09,1.30741948464081e-06,70.3703703703704,36.7254787189564
ANKRD44,Mast,1.90796717227579,1.25644288166815,251239.5,0.778089026395741,4.52652689814636e-08,7.21838536053826e-06,74.0740740740741,45.1710009198094
HDC,Mast,1.42385440622995,1.42100481369856,250949,0.777189347554763,0,0,55.5555555555556,0.234133288736516
ACER3,Mast,1.767939960965,1.41076839697618,250613,0.776148755160378,7.63588786976464e-10,1.59523294616925e-07,66.6666666666667,29.5258800903086
ELMO1,Mast,2.33088457944414,1.3243914331794,249798.5,0.773626247704348,2.36825906324287e-07,3.40379369349016e-05,77.7777777777778,54.5112467597625
CHST11,Mast,1.91385860493639,1.34930765991963,249367.5,0.772291440198456,3.4596958504201e-08,5.68790146001524e-06,70.3703703703704,40.2625637595117
GRAP2,Mast,1.53772095938077,1.50930685606801,249059,0.77133601533635,1.20548797767051e-70,1.6459646740829e-67,55.5555555555556,2.45839953173342
ATXN1,Mast,2.27296211055544,0.934477253258475,248184,0.768626139309307,1.05254290184793e-06,0.000133244263842875,81.4814814814815,72.3137386069069
AL163541.1,Mast,1.74759255342013,1.68792987707167,247634,0.766922788663737,1.56757988242602e-49,1.61973368878457e-46,55.5555555555556,3.52036123421691
LYST,Mast,1.80469222459411,1.24042597292377,247607,0.766839169632045,1.13138275554537e-07,1.70290921760846e-05,70.3703703703704,43.2728489004097
TOX,Mast,1.40484929406734,1.35084616745679,247324.5,0.765964266800457,2.90382297439157e-43,2.58176874730149e-40,55.5555555555556,4.06388494021239
RUNX1,Mast,1.75851673086209,1.28577971772532,247291.5,0.765862065761723,4.00886135589618e-09,7.74054436854884e-07,70.3703703703704,30.1112133121498
DOCK2,Mast,1.55340249104197,1.29213200233656,246919,0.764708432824496,2.05907197168327e-14,6.5058165743325e-12,62.962962962963,14.9594447696296
PRKG2,Mast,1.47664624643324,1.33242791250601,246352,0.762952433158972,9.84333815417156e-14,2.98667191247724e-11,59.2592592592593,15.7203779580232
EPB41L1,Mast,1.46202369453237,1.28939994627948,245900,0.761552588628431,1.0241043285373e-14,3.29012878859744e-12,59.2592592592593,14.1483401622209
ARHGAP18,Mast,1.79572357668965,1.31569391842861,244254,0.756454924696417,1.07146109770519e-08,1.94137579271882e-06,66.6666666666667,29.4422610586169
SLC8A3,Mast,1.49421389603325,1.39207221114688,244089.5,0.755945468003332,6.28455546010112e-20,2.64027296478161e-17,55.5555555555556,9.18136967973911
SLCO2B1,Mast,1.63345103742548,1.38818129312729,243520.5,0.754183274335461,1.01193187521275e-13,3.04623366309125e-11,59.2592592592593,14.5079019984949
DOCK10,Mast,1.47365259444423,1.21805306972275,241467.5,0.747825130925725,2.32830605707323e-12,6.54510800499755e-10,59.2592592592593,15.7287398611924
MBNL1,Mast,2.65300583567169,0.62876235921342,240793.5,0.745737752134608,9.79934120467629e-06,0.000935738650746552,85.1851851851852,88.385316498035
PRKCB,Mast,1.44897190022342,1.26398472710591,239830.5,0.742755340004274,9.60122973207865e-14,2.93651691109679e-11,55.5555555555556,12.9943975248767
PPM1H,Mast,1.53102173411846,1.252814342046,239391.5,0.741395756488992,2.05679482135099e-09,4.13859593763525e-07,59.2592592592593,21.8580148841876
GATA2,Mast,1.39058013812648,1.30767211226637,239330,0.741205290916805,5.01571261763614e-23,2.42728745677022e-20,51.8518518518519,6.78150347018982
TTC39B,Mast,1.30250979578205,1.12100130140355,238840,0.739687760341661,9.65729199781479e-12,2.54626158874798e-09,55.5555555555556,15.5782256041475
KCNQ1,Mast,1.36876621425658,1.09168876814732,238729,0.739343993211374,1.42076896938105e-08,2.49162470038564e-06,59.2592592592593,24.7846809933941
CCDC88A,Mast,1.68818163214448,1.12170551224597,238569,0.738848473023571,2.24313100471764e-06,0.000259085019460302,66.6666666666667,43.9250773476043
ATP6V0A2,Mast,1.27935268759595,1.1244045973788,238363,0.738210490781776,7.24381789444483e-11,1.73086501201575e-08,55.5555555555556,17.1000919809349
P2RX1,Mast,1.23742005248475,1.21871288602465,237537,0.735652367812247,4.26596481829351e-69,5.62386555062687e-66,48.1481481481482,1.87306630989213
ARHGAP25,Mast,1.3593651850209,1.13468926356992,236732,0.733159281867368,3.32702856806236e-10,7.43834088804632e-08,55.5555555555556,17.7439585249603
SLC38A11,Mast,1.19534306744422,1.13388535700829,235117,0.72815762497174,4.65455472685887e-40,3.70725587005295e-37,48.1481481481482,3.20260891378878
ARID1B,Mast,2.24477181656659,0.653172092577814,234038,0.724815960705249,5.02484274527441e-05,0.00365218180598072,81.4814814814815,81.6539844468601
MEIS2,Mast,2.18345940207195,1.08254665516594,233623,0.723530705218137,3.10866623514317e-05,0.00243539792696227,70.3703703703704,58.9346935362489
SKAP1,Mast,1.26318805667571,1.18055302116174,233253.5,0.722386363284432,2.86526026000541e-25,1.52141340278148e-22,48.1481481481482,5.10912283635756
SIGLEC6,Mast,1.0192082908562,1.01779416617914,233036,0.721712765529138,0,0,44.4444444444444,0.158876160214065
RGS13,Mast,1.06059282107377,1.0544921829058,232672,0.720585457101888,1.22633412612284e-180,4.26217999780019e-177,44.4444444444444,0.543523705995485
SRGN,Mast,1.38708612795609,1.10276684564889,232507,0.720074451908217,2.72910744606458e-09,5.43419306096329e-07,55.5555555555556,17.6185299774229
PLCL1,Mast,1.98223717218423,0.966398530497697,231257,0.716203200441013,3.91525947917059e-05,0.00295818745352117,70.3703703703704,52.5461995150096
CPM,Mast,1.51772386361597,1.26970783914153,230687,0.714437909771968,3.47223103206554e-10,7.71784096435452e-08,51.8518518518519,14.5246258048332
IKZF1,Mast,1.15599263803166,1.03454420161668,230586,0.714125112653418,3.58932198689747e-16,1.29456008378375e-13,48.1481481481482,7.97725562337988
BTK,Mast,0.980845230412736,0.940203571365178,230069,0.712523963046582,1.45620238174493e-35,1.05041647653756e-32,44.4444444444444,3.15243749477381
MARCH3,Mast,1.6319627007174,1.10793841818181,229851.5,0.711850365291288,1.01729040016782e-05,0.000966945462965859,59.2592592592593,36.5164311397274
PTPN22,Mast,1.02643768254654,0.981068706434952,229491.5,0.710735444868734,6.33243414303271e-32,4.10330999529294e-29,44.4444444444444,3.49527552470942
TRERF1,Mast,1.35810593357417,1.00186511690789,228686,0.708240810423267,1.19171755717769e-06,0.000147923876391105,55.5555555555556,25.8968141148926
PRKX,Mast,1.31048685380519,1.1564301729733,228111.5,0.70646158324894,5.32042182120486e-11,1.3122906235257e-08,48.1481481481482,11.9826072414081
WDFY2,Mast,1.43810988618881,0.967268368049158,227610.5,0.704909985660885,1.50598394494784e-05,0.00135153221125119,59.2592592592593,34.885860021741
RPS6KA5,Mast,1.66564800658626,1.28839887011548,227095,0.70331348155581,1.01927499038801e-05,0.000966945462965859,55.5555555555556,31.984279622042
BNC2,Mast,1.93989857664176,0.927114468368132,226348,0.701000021679008,0.000104712345266439,0.00668323484454292,74.0740740740741,48.9923906681161
AL356804.1,Mast,1.02691239798054,1.00932961127548,225064,0.697023472171896,9.23256959426986e-43,8.0220538217848e-40,40.7407407407407,2.19081863032026
ENPP3,Mast,0.990006486280785,0.967328585108443,224794,0.69618728185498,2.31977356209064e-38,1.80994414392423e-35,40.7407407407407,2.45003762856426
HS6ST1,Mast,1.09458997641027,1.00946170927103,224765.5,0.696099017321528,2.27365786669884e-12,6.43883065938987e-10,44.4444444444444,9.16464587340078
GAS7,Mast,1.77135557913945,1.06253031799064,224709.5,0.695925585255797,0.000103054045747431,0.00658839334944821,62.962962962963,43.7912868968977
MCTP1,Mast,1.64617970610101,1.24443712352261,224639.5,0.695708795173633,9.98419686859566e-07,0.000127660812870662,51.8518518518519,21.4900911447445
PAQR5,Mast,0.870200582641097,0.844988480763821,224616,0.69563601564605,2.82721816953223e-36,2.07860341998821e-33,40.7407407407407,2.59218998244
AL390957.1,Mast,1.10543296914608,0.943298083252732,224048,0.693876918979352,7.8794106000721e-08,1.2146683332716e-05,48.1481481481482,16.5983777907852
ABCC4,Mast,1.12261667447477,0.917714491982222,223729.5,0.692890524105509,5.3404407393663e-08,8.33348530231482e-06,48.1481481481482,15.8876160214065
TMC8,Mast,0.977695309049481,0.932976574690176,223532,0.69227886637369,3.35973131964497e-27,1.94614981941435e-24,40.7407407407407,3.45346600886362
IQGAP2,Mast,1.27214331179777,0.957435786454462,223067,0.69083876082789,5.9301276919888e-08,9.21604519481397e-06,51.8518518518519,15.603311313655
ATP8B4,Mast,1.17956237715395,0.936661701617579,222272.5,0.688378193395335,1.15095911920246e-08,2.06583652986992e-06,48.1481481481482,13.3957688769964
LYN,Mast,1.17254576601493,0.927751560790861,221547,0.68613131904377,2.67883965663409e-07,3.83575726265086e-05,48.1481481481482,16.6819968224768
MLPH,Mast,1.14180313393567,0.937956355635638,221290.5,0.6853369382427,2.74075495927131e-06,0.000310925231002675,48.1481481481482,20.8295007943808
TPSD1,Mast,0.923129268498363,0.922087530528762,221142,0.684877033568396,0,0,37.037037037037,0.0919809348607743
PRG4,Mesothelial,3.00307243843001,2.84423803321024,12175994,0.972563876454933,0,0,96.6262975778547,12.6777469990766
BNC2,Mesothelial,3.2425759032477,2.46548959962265,12154163.5,0.970820153872206,0,0,98.6159169550173,43.7580794090489
ITLN1,Mesothelial,3.59003321862073,3.16126272199193,12106007.5,0.966973668235422,0,0,98.4429065743945,25.0877192982456
PKHD1L1,Mesothelial,3.24184791080764,2.93990834971631,12093873,0.966004418713876,0,0,98.356401384083,13.3518005540166
C3,Mesothelial,3.09840656315282,2.71696505433345,12092121,0.965864476799356,0,0,98.4429065743945,24.5983379501385
SLC4A4,Mesothelial,2.62335918720646,2.31326534471195,12028930.5,0.960817102627266,0,0,96.1937716262976,27.2853185595568
KCNT2,Mesothelial,3.31997349522657,2.73725656213309,11934325.5,0.95326047886973,0,0,98.2698961937716,30.8217913204063
EZR,Mesothelial,2.59298396551705,2.28411359174779,11930312.5,0.952939938399997,0,0,94.8961937716263,28.4672206832872
HAS1,Mesothelial,1.86010543619354,1.82755426950682,11884692.5,0.949296017086972,0,0,91.0034602076125,2.80701754385965
FAM153CP,Mesothelial,1.62841727701371,1.57092946972876,11847791.5,0.946348530450146,0,0,91.0034602076125,7.84856879039705
AP000561.1,Mesothelial,1.95654008368138,1.94277873976899,11763269,0.93959725164304,0,0,88.3217993079585,1.32040627885503
GPM6A,Mesothelial,2.19631509038803,2.09581072793782,11726424,0.936654238035446,0,0,90.3114186851211,7.2668513388735
PLA2G2A,Mesothelial,2.63267898015189,2.42816234523755,11709558,0.935307057481621,0,0,91.7820069204152,14.6352723915051
SULF1,Mesothelial,2.56641015010943,2.13456057233925,11678008,0.932786984762945,0,0,95.5017301038062,25.3185595567867
SYNE1,Mesothelial,3.26250142917845,1.82795974576312,11623272.5,0.928414958129251,0,0,99.2214532871972,73.4810710987996
CHRM3,Mesothelial,1.76078006429977,1.71098160388699,11621357,0.928261956566886,0,0,87.7162629757786,3.82271468144044
BICDL1,Mesothelial,1.64037485751453,1.61538032829116,11603961.5,0.926872481924169,0,0,86.4186851211073,2.32686980609418
DPP6,Mesothelial,2.16170469669382,2.03486679764186,11596296,0.926260196110382,0,0,89.4463667820069,8.62419205909511
CYSTM1,Mesothelial,2.01904208529488,1.58989330281275,11590598.5,0.925805105323863,0,0,95.1557093425606,36.0757156048015
SEMA3C,Mesothelial,2.21403456744362,1.82852921966912,11589346,0.925705061232575,0,0,94.204152249135,30.67405355494
MCTP2,Mesothelial,1.46840680209972,1.40762655437447,11473159,0.916424563959525,0,0,86.5916955017301,4.36749769159742
CLDN1,Mesothelial,1.94252991786217,1.9187876222031,11457945.5,0.915209377705783,0,0,83.9100346020761,2.43767313019391
FAM107B,Mesothelial,1.93575946357102,1.6890344324946,11438537.5,0.913659153575069,0,0,91.6089965397924,17.9963065558633
AC245041.2,Mesothelial,1.24600769224561,1.22306991103174,11403826.5,0.910886594331394,0,0,83.477508650519,2.89935364727609
COBL,Mesothelial,1.58235135187027,1.38366042703437,11381099.5,0.909071263343206,0,0,89.2733564013841,20.0369344413666
KLF6,Mesothelial,2.07390183021519,1.67646677971555,11330476.5,0.905027724793682,0,0,91.6089965397924,31.0987996306556
NTNG1,Mesothelial,1.47427037294176,1.4551444623107,11323507.5,0.904471072280957,0,0,81.8339100346021,1.70821791320406
ARHGAP44,Mesothelial,1.78353668284565,1.47319569495446,11290680,0.901848958582944,0,0,91.0899653979239,27.331486611265
MYRF,Mesothelial,1.18342066772289,1.16548996326819,11290570,0.901840172275526,0,0,81.4878892733564,1.82825484764543
FOS,Mesothelial,2.09148484052434,1.78358381205879,11273971,0.900514318486071,0,0,90.2249134948097,18.9843028624192
SLC24A3,Mesothelial,1.77108771557339,1.64668015080755,11251007,0.898680056999173,0,0,85.0346020761246,8.30101569713758
BNC1,Mesothelial,1.12312314036366,1.11134931200566,11208913,0.895317776776671,0,0,79.8442906574395,1.38504155124654
SLIT3,Mesothelial,2.62259476798353,1.73113136475978,11200666,0.894659043346848,0,0,98.0968858131488,47.0544783010157
ATF3,Mesothelial,1.68337306129649,1.60165044641884,11197682,0.89442069478924,0,0,82.0934256055363,6.78670360110803
WT1,Mesothelial,1.31771702951139,1.25694991210131,11195642,0.894257748724388,0,0,82.5259515570934,4.55216989843029
LINC02006,Mesothelial,1.65088663091098,1.58508954565109,11194742,0.8941858607546,0,0,81.9204152249135,4.96768236380425
DUSP1,Mesothelial,1.86131210261627,1.4813221554782,11191548,0.893930738337375,0,0,92.7335640138408,27.5530932594645
ZBTB7C,Mesothelial,1.53683939231588,1.39309965193561,11191129,0.893897270493663,0,0,85.7266435986159,11.6805170821791
LSAMP,Mesothelial,2.03900562903139,1.7462096451512,11172970.5,0.89244685082767,0,0,89.7058823529412,17.2668513388735
PTGIS,Mesothelial,2.13180234776013,1.68079998921935,11138404,0.889685833596923,0,0,92.6470588235294,27.1929824561404
TLL1,Mesothelial,1.68536748953147,1.60916963084377,11135846,0.889481512011681,0,0,81.401384083045,5.08771929824561
LRP2,Mesothelial,1.40327502357512,1.38818121529201,11126915.5,0.88876818366258,0,0,78.5467128027682,1.81902123730379
NFKBIZ,Mesothelial,1.8580247066677,1.5108313560488,11112906,0.88764916753731,0,0,89.5328719723183,27.6731301939058
FOSL2,Mesothelial,1.48736068663972,1.26415986137886,11102534,0.886820698623266,0,0,88.0622837370242,19.8799630655586
SLC7A2,Mesothelial,1.76946047217266,1.60167839270727,11099667,0.88659169550173,0,0,83.6505190311419,17.719298245614
CD200,Mesothelial,1.45357097619265,1.34633417104158,11083202,0.885276545032222,0,0,82.6124567474049,7.94090489381348
SAT1,Mesothelial,2.65469613902099,1.60764723529507,11079946,0.885016470332634,0,0,97.318339100346,61.2465373961219
SLC39A8,Mesothelial,1.86177938548747,1.74510269678748,11079628,0.884991069916642,0,0,81.7474048442907,13.4349030470914
EFNA5,Mesothelial,2.52130653101362,1.77369339400122,11077978,0.884859275305364,0,0,95.5882352941177,36.9898430286242
NR4A1,Mesothelial,1.97921135205005,1.68103423531327,11077886,0.884851926757341,0,0,87.80276816609,19.9630655586334
MAP3K8,Mesothelial,1.64679345789286,1.40805920593612,11037157.5,0.881598716560113,0,0,86.764705882353,19.2243767313019
PTPRQ,Mesothelial,1.62988339459857,1.38021859786797,11020149.5,0.880240193682166,0,0,86.2456747404844,21.5235457063712
ALOX15,Mesothelial,1.18656732709148,1.17139864880386,11018141,0.880079763696256,0,0,76.9031141868512,1.63434903047091
FAM155A,Mesothelial,1.87315014058759,1.70023391655354,11003955,0.878946649541355,0,0,82.9584775086505,9.40904893813481
ID4,Mesothelial,1.6386096363217,1.47275625783055,10996900.5,0.878383167671501,0,0,82.8719723183391,12.4192059095106
GFPT2,Mesothelial,1.87701862543638,1.720910010455,10996585,0.878357966944314,0,0,82.0069204152249,9.75069252077562
CDON,Mesothelial,1.45682795222161,1.26575926611356,10991464,0.877948924396221,0,0,85.3806228373703,15.2539242843952
AC068587.4,Mesothelial,1.61475266548431,1.32642550378873,10951472.5,0.874754582458697,0,0,88.3217993079585,21.5050784856879
BMPR1B,Mesothelial,1.19381684238567,1.1184271954334,10940457,0.873874713646254,0,0,79.6712802768166,6.09418282548477
FLRT2,Mesothelial,2.01753734437069,1.58363730628771,10911822,0.871587478074169,0,0,91.2629757785467,25.2723915050785
RASSF8,Mesothelial,1.89327827604284,1.36504008708231,10908285.5,0.871304998290664,0,0,92.2145328719723,40.6925207756233
CXADR,Mesothelial,1.19640344414798,1.11580888579479,10907766.5,0.871263542894753,0,0,78.719723183391,10.5724838411819
ROR2,Mesothelial,1.56202537364813,1.2470042640547,10904499,0.871002549626662,0,0,88.6678200692042,25.1338873499538
NR4A3,Mesothelial,2.10276773543407,1.97365102839844,10903931.5,0.870957220267935,0,0,78.719723183391,9.67682363804247
WWC1,Mesothelial,1.16681108422836,1.14624820828988,10903836,0.870949592155585,0,0,75.5190311418685,2.24376731301939
PHACTR1,Mesothelial,1.80307561298381,1.35437239204444,10878602,0.868934013233777,0,0,91.3494809688581,33.4903047091413
MEIS2,Mesothelial,2.42658748687951,1.46447910190517,10878109,0.868894634601437,0,0,96.6262975778547,54.9399815327793
CFB,Mesothelial,1.38235498493829,1.32048809117458,10852563,0.866854134516769,0,0,76.5570934256056,5.6786703601108
PTPRF,Mesothelial,1.14005026828999,1.03103519263816,10850288.5,0.866672457642011,0,0,80.2768166089965,9.92613111726685
CCNL1,Mesothelial,1.81258866772132,1.28312913387705,10823713.5,0.864549765645218,0,0,92.0415224913495,42.1883656509695
SLC41A2,Mesothelial,1.25343213543811,1.11269405614067,10811704,0.863590500563921,0,0,81.2283737024221,12.9362880886427
CFH,Mesothelial,2.48931746780719,1.70931531471155,10790777,0.861918945515309,0,0,96.6262975778547,37.9501385041551
CCDC80,Mesothelial,2.31686783561627,1.69100173222284,10742451,0.858058881039788,0,0,92.3875432525952,34.7553093259464
CFI,Mesothelial,1.13623892349595,1.01090922260967,10735615,0.857512851971488,0,0,79.8442906574395,10.2031394275162
ANKS1B,Mesothelial,1.73198638699899,1.33719589278263,10731990.5,0.857223343142047,0,0,90.4844290657439,23.6842105263158
CD55,Mesothelial,1.88114161850963,1.54238169888971,10730163.5,0.857077410563378,0,0,84.2560553633218,28.2733148661127
CACHD1,Mesothelial,1.54079139183792,1.27613789231462,10727161.5,0.856837624246374,0,0,85.0346020761246,18.1163434903047
TM4SF1,Mesothelial,1.95892948609262,1.53978429263299,10712595,0.855674117455358,0,0,87.8892733564014,24.5891043397969
SLPI,Mesothelial,1.45292031769781,1.37948763411361,10693717.5,0.854166267289057,0,0,74.7404844290658,6.67590027700831
PRKD1,Mesothelial,1.86208683711142,1.37914228961211,10660873,0.85154279570717,0,0,90.3979238754325,29.0120036934441
FAM153B,Mesothelial,0.864183450630087,0.843245433591364,10627942,0.848912414892631,0,0,71.4532871972318,3.34256694367498
COBLL1,Mesothelial,1.78770971578174,1.31244259301457,10619415.5,0.848231356254413,0,0,91.4359861591696,28.7996306555863
MIR31HG,Mesothelial,0.927191563637131,0.917943082369323,10611687.5,0.847614078220501,0,0,70.242214532872,0.914127423822715
PVT1,Mesothelial,1.21250231700456,1.01497997357936,10597616.5,0.846490149750629,0,0,82.439446366782,14.6814404432133
KRT19,Mesothelial,1.16113350676564,1.13109513709229,10591161,0.845974513318445,0,0,71.1072664359862,3.05632502308403
CCNYL1,Mesothelial,1.19975807656071,1.03502914591808,10588320.5,0.845747626898242,0,0,79.5847750865052,16.5927977839335
EGR1,Mesothelial,1.67266625561779,1.34656280086356,10571448,0.844399927153524,0,0,83.9100346020761,19.6860572483841
AC027288.3,Mesothelial,1.09134310787122,1.03757627420546,10545810,0.842352078520833,0,0,72.0588235294118,5.48476454293629
AC083837.1,Mesothelial,1.27701952148508,1.22107497773693,10545260.5,0.842308186921502,0,0,71.7128027681661,4.45983379501385
ARHGAP18,Mesothelial,1.63259135229073,1.2723066231618,10544851.5,0.842275517833009,0,0,86.3321799307959,23.4626038781163
SYT4,Mesothelial,1.1643748149429,1.14581848604179,10543768,0.842188972704937,0,0,69.5501730103806,1.90212373037858
FOSB,Mesothelial,1.33524587177709,1.23668029425513,10540930,0.841962285973539,0,0,73.7024221453287,5.87257617728532
DAPK1,Mesothelial,1.77177881278152,1.32419471923048,10538096.5,0.84173595868199,0,0,90.2249134948097,25.4847645429363
CALB2,Mesothelial,1.02299093694854,1.00547256619875,10533153,0.84134109403905,0,0,69.4636678200692,1.98522622345337
STAT3,Mesothelial,1.88302631282751,1.17094398615653,10532211.5,0.841265891235099,0,0,94.1176470588235,50.9141274238227
NAMPT,Mesothelial,1.92938977739862,1.50848147699156,10530334,0.841115924942569,0,0,84.7750865051903,31.6251154201293
FAM153A,Mesothelial,0.882763295929932,0.833443364984106,10527556,0.840894030742491,0,0,71.9723183391004,7.13758079409049
ARHGAP32,Mesothelial,1.46486525941945,1.08771188000725,10522267.5,0.840471609044465,0,0,87.0242214532872,32.2622345337027
PDE4B,Mesothelial,2.07827989630922,1.51929487828963,10517497,0.840090562866828,0,0,85.8131487889273,39.870729455217
LAMA4,Mesothelial,2.05023114827997,1.29379034785733,10504176.5,0.839026580976207,0,0,92.7335640138408,50.1108033240997
RBPJ,Myeloid,3.21962909458448,2.64696262372005,12865739.5,0.916861804834752,0,0,90.3422053231939,47.024646237466
TBXAS1,Myeloid,1.86865140575248,1.8062686218865,12594669,0.897544284231489,0,0,81.4448669201521,5.83825320963359
SYK,Myeloid,1.77106984170892,1.73991420289748,12565707,0.895480341339468,0,0,80.1520912547529,3.01752413082185
MS4A6A,Myeloid,2.01590107043419,1.98485051239051,12561881.5,0.895207721577938,0,0,79.9239543726236,3.14872083216193
MRC1,Myeloid,2.07334636972757,2.03016253742681,12407689.5,0.884219409914152,0,0,78.0988593155894,4.0670977415425
F13A1,Myeloid,2.34877487852601,2.30039947617251,12367385.5,0.881347192721968,0,0,77.6425855513308,4.4700590385156
FRMD4B,Myeloid,2.82934382610404,1.82751191582619,12335808.5,0.87909689492826,0,0,90.1901140684411,56.0397338581201
IQGAP2,Myeloid,1.93111203011607,1.8131734259181,12257816.5,0.873538886709404,0,0,78.7072243346008,7.91865804516915
RBM47,Myeloid,1.85575222308446,1.69140200671377,12239272.5,0.872217370343488,0,0,79.3155893536122,14.1130165870115
DOCK2,Myeloid,1.69289919917493,1.60478063533169,12231454,0.871660194129785,0,0,77.7186311787072,7.34701527504451
SLC9A9,Myeloid,2.40938315956352,1.89259895493369,12201599,0.869532612642274,0,0,84.9429657794677,33.3989316840034
MS4A7,Myeloid,1.62246654784246,1.60046471797266,12139449,0.865103565934894,0,0,73.9163498098859,2.50210851841439
ATP8B4,Myeloid,1.70176999965823,1.63627756095782,12099286.5,0.86224143257391,0,0,74.828897338403,5.91322275325649
ZEB2,Myeloid,2.83999803966814,1.67172226006123,12051281,0.858820377035518,0,0,90.4942965779468,66.6291818948552
PTPRC,Myeloid,1.70678803774119,1.60595471105849,12046199.5,0.858458249910119,0,0,76.0456273764259,6.15687377003092
RUNX1,Myeloid,1.97110270838861,1.67975777067847,11991158,0.854535782100879,0,0,80.1520912547529,24.0464811170462
FMN1,Myeloid,1.63805590658795,1.59314423097771,11957854.5,0.852162447313764,0,0,72.2433460076046,4.63874051166714
MYO5A,Myeloid,1.9226116475116,1.47568492247496,11848487,0.844368500961883,0,0,80.8365019011407,38.0938993533877
MSR1,Myeloid,1.67445104453118,1.64007903018113,11824719.5,0.842674738007456,0,0,69.9619771863118,3.64539405866367
DOCK8,Myeloid,1.61554826258566,1.45682158772543,11806533.5,0.841378734090797,0,0,74.6007604562738,11.4515977883985
MS4A4E,Myeloid,1.53528853812191,1.51177028705732,11775047.5,0.83913492130514,0,0,68.8973384030418,2.28657108049855
ZSWIM6,Myeloid,2.08845198755731,1.44539012370686,11708049,0.834360351943525,0,0,83.8022813688213,47.0715022022303
CD163,Myeloid,1.49814982796855,1.47659238783609,11672381,0.83181851384282,0,0,67.3764258555133,2.47399493955581
CSF1R,Myeloid,1.31165037767367,1.27383134363499,11647953,0.830077681132154,0,0,67.9087452471483,3.54231093618218
STAB1,Myeloid,1.55872182384797,1.43984779398052,11600701,0.8267103228857,0,0,70.4182509505703,9.79289663574173
DAB2,Myeloid,1.80083476550659,1.56702810511515,11600262.5,0.826679073698553,0,0,72.9277566539924,19.688876393965
ELMO1,Myeloid,2.27755571728646,1.42434611634997,11591688,0.826068022033349,0,0,87.7566539923955,50.4732452441196
MCTP1,Myeloid,1.68267013631681,1.4356290747609,11513242,0.820477660038062,0,0,74.5247148288973,15.0313934963921
ATG7,Myeloid,2.08418199435876,1.34230470799119,11513180,0.820473241680928,0,0,82.5095057034221,53.9593290225846
MARCH1,Myeloid,1.56338886335083,1.37192922061884,11512653.5,0.820435721277205,0,0,72.0152091254753,14.9470527598163
MAN1A1,Myeloid,2.15340831890753,1.646985595621,11511447,0.82034974147266,0,0,78.0988593155894,35.2825414675288
TRPS1,Myeloid,2.30797356975142,1.39526436872694,11394266.5,0.811999010858113,0,0,84.9429657794677,56.114703401743
FCGR2A,Myeloid,1.24002646487221,1.21980494372287,11372810,0.810469938602652,0,0,63.2699619771863,2.48336613250867
MAF,Myeloid,1.54422079577261,1.4006398778479,11361538.5,0.809666688402133,0,0,67.6045627376426,12.5011713991191
MEF2C,Myeloid,2.30373182231387,1.29152947232558,11325101.5,0.807070048420206,1.1076786931905e-306,2.25253532549818e-304,87.3003802281369,58.9166900946491
PDE4D,Myeloid,2.994036601408,1.56638613548152,11294643,0.804899459214466,6.03298777852749e-292,1.14181760277666e-289,84.638783269962,71.0711273545122
TGFBI,Myeloid,1.39805660101303,1.27413802348618,11290361,0.804594307516944,0,0,66.6920152091255,10.9549245618967
ADAP2,Myeloid,1.2666213426601,1.19347527298181,11287868,0.804416646801876,0,0,64.7908745247148,6.88782682035423
RTN1,Myeloid,1.29413466265717,1.22955162258486,11244871.5,0.801352551761588,0,0,63.574144486692,6.47549433042826
CD74,Myeloid,2.1108063190462,1.60841008309959,11234128,0.800586928860531,0,0,76.425855513308,31.1779589541749
FYB1,Myeloid,1.29191687206538,1.22639916534049,11210757,0.798921422012612,0,0,63.1178707224335,4.92924749320589
SLCO2B1,Myeloid,1.38830427288457,1.28037962372054,11197707,0.797991429099799,0,0,64.5627376425856,8.45281604348234
GNAQ,Myeloid,2.05490851427666,1.2032038470822,11172479.5,0.796193620961256,9.1356469028611e-302,1.79110213714504e-299,84.1825095057034,48.7770593196514
